variant,model,run,condition,use_tactile_history,history_steps,epoch,checkpoint,manifest_ok,prediction_raw_mae,prediction_raw_accuracy,prediction_active_taxel_accuracy,prediction_active_taxel_mae,prediction_profile_accuracy,prediction_line_accuracy,prediction_peak_accuracy,prediction_peak_mae,pca_total_explained_variance,pca_raw_pred_gap,pca_centroid_raw_pred_gap,pca_raw_combo_centroid_spread,latent_pca_total_explained_variance,latent_combo_centroid_spread,latent_combo_within_spread,latent_combo_nearest_centroid_distance,latent_combo_separation_ratio,latent_combo_nearest_separation_ratio,best_active_acc,best_active_epoch,best_raw_acc,best_raw_epoch,best_raw_mae,best_mae_epoch,index_raw_mae,index_raw_accuracy,index_active_taxel_accuracy,index_active_taxel_mae,index_profile_accuracy,index_peak_accuracy,thumb_raw_mae,thumb_raw_accuracy,thumb_active_taxel_accuracy,thumb_active_taxel_mae,thumb_profile_accuracy,thumb_peak_accuracy,middle_raw_mae,middle_raw_accuracy,middle_active_taxel_accuracy,middle_active_taxel_mae,middle_profile_accuracy,middle_peak_accuracy,ring_raw_mae,ring_raw_accuracy,ring_active_taxel_accuracy,ring_active_taxel_mae,ring_profile_accuracy,ring_peak_accuracy,zero_baseline_raw_accuracy,zero_baseline_active_taxel_accuracy,train_mean_baseline_raw_accuracy,train_mean_baseline_active_taxel_accuracy,previous_timestep_baseline_raw_accuracy,previous_timestep_baseline_active_taxel_accuracy
selftouch_mamba,Mamba,clear-cherry-3,no-history,False,1,500.0,model_weight/selftouch_mamba/clear-cherry-3/epoch499.pth,True,87.60559368133545,89.48926564412609,67.67520214667584,188.14621925354004,91.40641808509827,91.40641808509827,54.01338149030492,270.3431091308594,0.5752518177032471,23.166704177856445,23.112985610961914,3.058187484741211,0.3411422371864319,8.724097490310669,2.125499537938655,4.652362823486328,4.1044927719774735,2.1888326675423637,67.67520214667584,500.0,89.48926564412609,500.0,87.60559368133545,500.0,115.08832550048828,84.86581732108048,58.38394378673794,249.7076416015625,88.54984919230144,39.24780533395641,83.10771179199219,89.92065348556577,56.10694735907087,222.79429626464844,87.40391413370769,49.2076516934867,99.87684631347656,87.83676766063012,66.05411047309468,196.84408569335938,94.47768449783325,47.43809713817029,52.349491119384766,95.33382410922796,90.15580696779989,83.23885345458984,95.19422451655069,80.15997179560628,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_contrastive_mamba,Contrastive Mamba,lucky-wildflower-3,no-history,False,1,500.0,model_weight/selftouch_contrastive_mamba/lucky-wildflower-3/epoch499.pth,True,86.74796199798584,89.53444486078412,67.55227211086341,187.81154441833496,91.89586088061333,91.89586088061333,53.364029541313,270.7318801879883,0.5801868438720703,23.16165542602539,23.096757888793945,3.0731745878855388,0.6348882913589478,9.027858742078145,0.9550629387736519,3.9689685901006064,9.452632256540456,4.155714172300476,67.63119316488842,450.0,89.53444486078412,500.0,86.74796199798584,500.0,110.69550323486328,85.57190197716513,59.27625800445922,240.1757049560547,91.58631642659505,39.19189559064054,82.91529083251953,89.87654320987654,56.72096199327138,220.45069885253906,87.33791669209798,49.98663329942152,100.62400817871094,87.44051363468432,65.47755441748126,200.65469360351562,97.94854740301768,46.157478220389706,52.75704574584961,95.24882062141052,88.73431402824177,89.96508026123047,90.7106630007426,78.12011105480026,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_contrastive_mamba,Contrastive Mamba,different-leaf-4,no-history,False,1,500.0,model_weight/selftouch_contrastive_mamba/different-leaf-4/epoch499.pth,True,84.09741115570068,90.03899018634218,67.52326027364545,183.7902488708496,88.18114757537842,88.18114757537842,53.94224586750806,261.78891372680664,0.5803133249282837,23.139022827148438,23.085508346557617,3.0916842142740886,0.6170655488967896,8.852584870656331,0.9500625780304008,5.246273318926494,9.317896605304519,5.522029222330468,67.52326027364545,500.0,90.03899018634218,500.0,84.09741115570068,500.0,107.64149475097656,85.74065719855194,58.605966653404096,234.13922119140625,83.86027971903482,38.963806090545965,81.03893280029297,90.36912652000372,54.686830329880195,226.8890838623047,88.57911984125772,48.15391013121644,97.18632507324219,88.40062750945535,66.35500113664772,192.55221557617188,93.0233875910441,47.722285030258696,50.522891998291016,95.64554951735775,90.44524297464979,81.58047485351562,87.261803150177,80.92898221801114,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_contrastive_mamba,Contrastive Mamba,deft-thunder-1,no-history,False,1,500.0,model_weight/selftouch_contrastive_mamba/deft-thunder-1/epoch499.pth,True,85.91513061523438,89.60741416288081,66.9989839456621,186.42711067199707,88.29851865768433,88.29851865768433,52.81084654852551,267.46663665771484,0.5820977687835693,23.22378921508789,23.168920516967773,3.057275652885437,0.6849786043167114,9.465923754374186,0.9787722531136781,4.63296381632487,9.671222007224983,4.733444171089289,67.10865962700402,450.0,89.60741416288081,500.0,85.91513061523438,500.0,111.08956146240234,85.11101364522418,58.280814822043894,240.0734405517578,83.51656913757324,38.70511921848749,81.90552520751953,89.93862433862434,54.89535103205534,223.41229248046875,92.58141994476318,47.73360165747087,98.08560943603516,88.10839626733944,65.98228642162908,192.68447875976562,86.58719539642334,47.096051960719116,52.57982635498047,95.27162240033527,88.83748350692008,89.5382308959961,90.50889015197754,77.70861335742458,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_gru_attention,GRU-Attention,tough-cloud-10,no-history,False,1,500.0,model_weight/selftouch_gru_attention/tough-cloud-10/epoch499.pth,True,88.44525146484375,89.07523049754691,65.09438560955395,192.823335647583,91.28125568230946,91.28125568230946,50.70227762783184,274.5134906768799,0.5641351938247681,22.853879928588867,22.789133071899414,2.9428656816482546,0.43688803911209106,13.781167650222779,3.226805721010481,7.408891240755717,4.270838978774085,2.2960450306985347,65.12951425422007,450.0,89.12369489587944,450.0,88.24825859069824,450.0,111.69342803955078,84.56854636591478,53.31523493510101,253.51869201660156,89.35537020365398,33.72553601032522,86.6724624633789,89.1085862805161,50.82375670364079,240.82974243164062,84.1488774617513,43.32407565552528,101.68293762207031,87.4513974178474,65.81394172055988,195.36441040039062,93.5274608929952,45.214470971603376,53.732177734375,95.17239192590938,90.42460907891412,81.58049774169922,98.0933141708374,80.54502787387348,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_fcn,FCN,sandy-plasma-2,no-history,False,1,500.0,model_weight/selftouch_fcn/sandy-plasma-2/epoch499.pth,True,89.29850196838379,89.10878588533265,64.8675298010774,197.45324325561523,89.00379051764806,89.00379051764806,49.72550970250553,286.34485244750977,0.5815429091453552,23.097618103027344,23.03507423400879,3.099267530441284,0.3377229869365692,9.013521019617716,1.805751541152943,4.799531062444051,4.99156213587542,2.657913313688564,64.8675298010774,500.0,89.10878588533265,500.0,89.29850196838379,500.0,113.8256607055664,84.86681982734613,53.489024600809266,262.7270202636719,84.29194450378418,32.01124870656564,85.10360717773438,89.26787338717163,52.31293650000555,234.60899353027344,82.99759070078532,44.6852513311006,104.6978759765625,86.90737467839585,63.875900727227965,208.46099853515625,94.58209951718648,42.64325774201414,53.566864013671875,95.39307564841697,89.7922573762668,84.01596069335938,94.14352734883626,79.56228103034175,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_contrastive_gru,Contrastive GRU,comfy-mountain-10,no-history,False,1,500.0,model_weight/selftouch_contrastive_gru/comfy-mountain-10/epoch499.pth,True,91.91139221191406,88.5431141789694,64.67357500892598,200.31739044189453,86.3331208129724,86.3331208129724,50.887737179849836,285.5247268676758,0.5646300911903381,22.990928649902344,22.93480682373047,2.909218168258667,0.6380820274353027,8.919084358215333,1.1643032329435463,3.9389487902323403,7.6604479879923115,3.383095295779642,64.67357500892598,500.0,88.62134520517857,450.0,91.87135982513428,450.0,121.27462005615234,83.29605959342801,51.84280856111165,273.5349426269531,71.97980880737305,32.68494720562546,87.64237976074219,88.79101457347072,51.526375981257566,242.4844970703125,88.2805887858073,44.91842599674744,104.0780029296875,87.21594823712668,64.53878158917699,204.03707885742188,87.35607544581096,44.9772782691583,54.65056610107422,94.86943431185225,90.78633390415766,81.21304321289062,97.71601021289825,80.97029724786815,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_gru_attention,GRU-Attention,cosmic-yogurt-8,no-history,False,1,500.0,model_weight/selftouch_gru_attention/cosmic-yogurt-8/epoch499.pth,True,88.13731956481934,89.34709924346937,64.61516119130289,196.40660285949707,83.52333962917328,83.52333962917328,49.34578012775185,281.46855545043945,0.5634942054748535,22.907926559448242,22.849374771118164,2.921906344095866,0.3731086254119873,13.068637545903524,3.1667317828268704,7.3335864543914795,4.126853311914356,2.315821786411273,64.69573731001222,400.0,89.34709924346937,500.0,88.13731956481934,500.0,112.79317474365234,84.69507101086049,53.78198968522675,253.052490234375,84.09024874369302,33.40843597360838,85.05195617675781,89.57582846003899,50.13357316545085,244.3272247314453,79.45879141489665,42.18419313397147,100.38536071777344,87.79183461087425,64.81641062512603,200.4203338623047,79.42346731821695,43.5767329476181,54.31878662109375,95.32566289210375,89.72867128940794,87.82636260986328,91.12085103988647,78.21375845580944,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_transformer,Transformer,classic-bird-3,no-history,False,1,500.0,model_weight/selftouch_transformer/classic-bird-3/epoch499.pth,True,91.08489608764648,88.6084649793608,64.58671686716293,200.07626914978027,93.75089198350906,93.75089198350906,49.06801385207707,290.2379379272461,0.5687227249145508,23.09016227722168,23.01485252380371,3.010092027982076,0.32492440938949585,8.455477205912272,2.4939272694314436,4.338940620422363,3.3904265411235994,1.7398023886284137,64.6165253895662,400.0,88.68170646936102,450.0,90.97634506225586,450.0,115.55439758300781,84.42822333611807,53.98543244724377,261.63177490234375,90.84908485412598,31.79066947049857,85.80824279785156,89.20876264735914,51.7813086395079,241.5692596435547,97.79543558756511,44.62807155640377,105.88813018798828,86.66991737866135,63.28673203586822,210.05897521972656,90.85843880971272,41.279288865243515,57.08881378173828,94.12695655530466,89.29339434603185,87.0450668334961,95.50060868263245,78.57402551616244,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_contrastive_gru,Contrastive GRU,devout-field-7,no-history,False,1,500.0,model_weight/selftouch_contrastive_gru/devout-field-7/epoch499.pth,True,90.5176887512207,88.6998050149044,64.56028732133676,198.21100997924805,89.4011894861857,89.4011894861857,49.945449650564655,282.2213134765625,0.5670963525772095,22.846206665039062,22.789670944213867,2.9134395837783815,0.6452373266220093,9.301008192698161,0.9460416933849602,5.050847053527832,9.831499243356735,5.338926485846282,64.56028732133676,500.0,88.6998050149044,500.0,90.43670177459717,450.0,117.91213989257812,83.44292676134782,52.30824956646423,264.0283203125,77.5546089808146,33.32304149003638,87.78804779052734,88.91354311705189,51.48396122714101,239.7074432373047,91.38432661692302,44.25528912915946,102.73080444335938,87.18532719581158,64.53568507381414,203.19119262695312,90.83437283833821,43.36392454168606,53.63976287841797,95.25742298540632,89.91325341792763,85.91708374023438,97.83144950866699,78.83954344137672,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_gru_attention,GRU-Attention,fiery-universe-7,no-history,False,1,500.0,model_weight/selftouch_gru_attention/fiery-universe-7/epoch499.pth,True,89.21809673309326,89.09947107852204,64.47792483554528,197.9539737701416,88.07172685861588,88.07172685861588,49.740610092502905,283.63484954833984,0.5717806816101074,22.975919723510742,22.915014266967773,2.9937973896662395,0.40510350465774536,12.551399701833725,3.546323269531378,6.414936820665996,3.5392711684437907,1.8088979298025711,64.47792483554528,500.0,89.09947107852204,500.0,89.21809673309326,500.0,115.67879486083984,84.07685881370092,52.249318729496196,260.6383972167969,83.83366107940674,33.159484628992956,83.9759521484375,89.7270955165692,51.571677603455356,241.3867645263672,81.94012641906738,43.33707105886546,101.80378723144531,87.65945408008734,64.29128693444224,203.95318603515625,92.29435046513875,43.52663430205493,55.41385269165039,94.93447590373071,89.79941607478735,85.8375473022461,94.21876947085063,78.93925038009827,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_contrastive_gru,Contrastive GRU,wise-shadow-9,no-history,False,1,500.0,model_weight/selftouch_contrastive_gru/wise-shadow-9/epoch499.pth,True,87.7721118927002,89.41735789787079,64.44509017929892,196.88794136047363,86.94110006093979,86.94110006093979,49.99778599970419,281.39287185668945,0.569672167301178,22.978195190429688,22.912492752075195,2.9336317936579386,0.672551155090332,8.993485720952352,1.315546082651422,5.249065240224202,6.836313709989086,3.9900276466522215,64.44509017929892,500.0,89.46513690192006,450.0,87.58717823028564,450.0,114.1434555053711,84.66417432470064,53.41057527006839,260.34759521484375,81.52764320373535,33.790346807303315,83.06597900390625,89.80523531049846,50.36008127643983,238.01231384277344,79.18402036031087,42.42850671676704,100.31222534179688,87.90270275067927,64.18698723404897,203.9675750732422,97.5191573301951,44.25683314490922,53.56678771972656,95.29731920560477,89.8227169366385,85.22428131103516,89.53357934951782,79.51545732983718,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_contrastive_fcn,Contrastive FCN,clean-pine-1,no-history,False,1,500.0,model_weight/selftouch_contrastive_fcn/clean-pine-1/epoch499.pth,True,87.32842540740967,89.48813849331859,64.34228423781667,197.4202651977539,89.5468881726265,89.5468881726265,49.05946909017943,283.91037368774414,0.5753501653671265,22.980268478393555,22.922630310058594,3.051940600077311,0.6622651815414429,9.428787008921306,0.9219324306114592,5.893343210220337,10.227199625321555,6.392380845428831,64.39592124298403,450.0,89.48813849331859,500.0,87.32842540740967,500.0,109.93331909179688,85.47410192147035,53.41686247719715,256.2398986816406,83.44972292582193,31.674121299108783,84.34978485107422,89.46687088090597,51.56412733308906,237.4696044921875,90.80420176188152,43.7336165093604,102.92353057861328,87.32450870425289,62.775278327640024,210.5198974609375,95.68934241930643,42.037418811376384,52.1070671081543,95.68707246664516,89.61286881334044,85.45166015625,88.2442855834961,78.79271974087213,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
selftouch_gru_attention,GRU-Attention,expert-bird-6,no-history,False,1,500.0,model_weight/selftouch_gru_attention/expert-bird-6/epoch499.pth,True,88.58131694793701,89.36204267005382,64.27008287432074,199.27477645874023,91.42896711826324,91.42896711826324,49.72889172103504,284.52818298339844,0.5713478922843933,23.034048080444336,22.975189208984375,2.953288229306539,0.4395400881767273,13.53321704864502,3.3483516506083384,7.184204975763957,4.041755006881151,2.145594526924527,64.27008287432074,500.0,89.36204267005382,500.0,88.58131694793701,500.0,114.72516632080078,84.52435254803676,52.064549911040714,262.5137939453125,93.93511136372884,32.74280405442994,84.70879364013672,89.53858720876265,50.75624840389506,244.5609130859375,85.59060414632161,42.88557361710343,101.65480041503906,87.78371337817762,64.801909870256,202.5005340576172,97.068612575531,44.788632484316466,53.236507415771484,95.60151754523824,89.45762331209119,87.52386474609375,89.12154038747153,78.49855672829032,85.67421780394847,0.3777182563910174,87.11112744344076,18.734276389362535,98.52728917896566,93.25216413264273
